Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2017,6,25,15,30,60,60,0,0.30000000000000004,23,49.56
2017,6,25,16,30,111,111,0,0.30000000000000004,22,60.62000000000001
2017,6,25,17,30,137,121,50,0.4,21,71.5
2017,6,25,18,30,83,51,229,0.4,19,81.92
2017,6,25,19,30,0,0,0,0.4,18,91.59
2017,6,25,20,30,0,0,0,0.4,18,100.12
2017,6,25,21,30,0,0,0,0.4,17,107.07
2017,6,25,22,30,0,0,0,0.30000000000000004,17,111.91
2017,6,25,23,30,0,0,0,0.30000000000000004,16,114.16
2017,6,26,0,30,0,0,0,0.30000000000000004,16,113.53
2017,6,26,1,30,0,0,0,0.30000000000000004,15,110.1
2017,6,26,2,30,0,0,0,0.30000000000000004,15,104.28
2017,6,26,3,30,0,0,0,0.4,14,96.58
2017,6,26,4,30,20,17,86,0.4,14,87.5
2017,6,26,5,30,159,63,445,0.30000000000000004,15,77.48
2017,6,26,6,30,343,87,651,0.30000000000000004,17,66.82000000000001
2017,6,26,7,30,534,99,773,0.30000000000000004,18,55.82
2017,6,26,8,30,707,106,846,0.30000000000000004,19,44.78
2017,6,26,9,30,846,111,887,0.30000000000000004,20,34.14
2017,6,26,10,30,939,113,909,0.30000000000000004,21,24.85
2017,6,26,11,30,979,114,916,0.30000000000000004,22,19.36
2017,6,26,12,30,962,118,904,0.30000000000000004,22,21.02
2017,6,26,13,30,894,114,889,0.30000000000000004,22,28.59
2017,6,26,14,30,777,112,850,0.30000000000000004,22,38.65
2017,6,26,15,30,620,110,785,0.30000000000000004,22,49.54
2017,6,26,16,30,139,139,0,0.2,21,60.61
2017,6,26,17,30,257,75,571,0.2,20,71.49
2017,6,26,18,30,88,44,317,0.5,18,81.91
2017,6,26,19,30,0,0,0,0.6000000000000001,17,91.58
2017,6,26,20,30,0,0,0,0.5,16,100.12
2017,6,26,21,30,0,0,0,0.5,16,107.08
2017,6,26,22,30,0,0,0,0.5,15,111.94
2017,6,26,23,30,0,0,0,0.6000000000000001,15,114.19
2017,6,27,0,30,0,0,0,0.6000000000000001,15,113.57
2017,6,27,1,30,0,0,0,0.6000000000000001,15,110.16
2017,6,27,2,30,0,0,0,0.6000000000000001,15,104.34
2017,6,27,3,30,0,0,0,0.5,14,96.64
2017,6,27,4,30,15,15,0,0.30000000000000004,15,87.56
2017,6,27,5,30,127,79,225,0.1,16,77.54
2017,6,27,6,30,188,155,82,0.1,18,66.88
2017,6,27,7,30,296,241,98,0.2,19,55.89
2017,6,27,8,30,65,65,0,0.2,20,44.84
2017,6,27,9,30,79,79,0,0.2,21,34.2
2017,6,27,10,30,592,449,157,0.2,21,24.91
2017,6,27,11,30,518,446,75,0.30000000000000004,21,19.41
2017,6,27,12,30,307,292,15,0.30000000000000004,21,21.04
2017,6,27,13,30,851,190,753,0.30000000000000004,21,28.59
2017,6,27,14,30,558,361,252,0.30000000000000004,20,38.64
2017,6,27,15,30,592,162,663,0.4,20,49.53
2017,6,27,16,30,416,111,620,0.4,19,60.59
2017,6,27,17,30,163,130,105,0.4,18,71.48
2017,6,27,18,30,54,50,34,0.4,17,81.91
2017,6,27,19,30,0,0,0,0.30000000000000004,16,91.58
2017,6,27,20,30,0,0,0,0.30000000000000004,16,100.13
2017,6,27,21,30,0,0,0,0.30000000000000004,15,107.1
2017,6,27,22,30,0,0,0,0.30000000000000004,15,111.97
2017,6,27,23,30,0,0,0,0.4,14,114.23
2017,6,28,0,30,0,0,0,0.5,14,113.62
2017,6,28,1,30,0,0,0,0.6000000000000001,13,110.22
2017,6,28,2,30,0,0,0,0.6000000000000001,13,104.4
2017,6,28,3,30,0,0,0,0.6000000000000001,12,96.7
2017,6,28,4,30,21,15,135,0.5,12,87.63
2017,6,28,5,30,161,55,491,0.5,14,77.60000000000002
2017,6,28,6,30,343,79,674,0.4,16,66.95
2017,6,28,7,30,529,94,777,0.30000000000000004,17,55.95
2017,6,28,8,30,699,103,841,0.30000000000000004,18,44.91
2017,6,28,9,30,837,107,882,0.30000000000000004,19,34.27
2017,6,28,10,30,932,109,907,0.30000000000000004,20,24.98
2017,6,28,11,30,975,109,918,0.30000000000000004,21,19.46
2017,6,28,12,30,963,107,917,0.30000000000000004,21,21.07
2017,6,28,13,30,894,111,891,0.30000000000000004,21,28.6
2017,6,28,14,30,775,113,846,0.30000000000000004,21,38.63
2017,6,28,15,30,617,114,775,0.30000000000000004,21,49.52
2017,6,28,16,30,438,102,682,0.30000000000000004,20,60.59
2017,6,28,17,30,253,79,547,0.30000000000000004,19,71.48
2017,6,28,18,30,87,43,311,0.30000000000000004,18,81.91
2017,6,28,19,30,0,0,0,0.4,16,91.59
2017,6,28,20,30,0,0,0,0.4,16,100.15
2017,6,28,21,30,0,0,0,0.4,15,107.13
2017,6,28,22,30,0,0,0,0.4,15,112.01
2017,6,28,23,30,0,0,0,0.4,15,114.28
2017,6,29,0,30,0,0,0,0.4,15,113.68
2017,6,29,1,30,0,0,0,0.5,15,110.28
2017,6,29,2,30,0,0,0,0.5,15,104.47
2017,6,29,3,30,0,0,0,0.5,15,96.77
2017,6,29,4,30,10,10,0,0.4,15,87.7
2017,6,29,5,30,90,79,53,0.30000000000000004,16,77.67
2017,6,29,6,30,211,156,141,0.2,17,67.02
2017,6,29,7,30,179,176,6,0.2,18,56.02
2017,6,29,8,30,463,325,195,0.2,20,44.98
2017,6,29,9,30,582,392,230,0.30000000000000004,21,34.34
2017,6,29,10,30,574,447,140,0.30000000000000004,21,25.05
2017,6,29,11,30,526,449,81,0.30000000000000004,22,19.52
2017,6,29,12,30,708,448,279,0.30000000000000004,22,21.1
2017,6,29,13,30,539,428,127,0.30000000000000004,23,28.61
2017,6,29,14,30,323,301,28,0.4,22,38.63
2017,6,29,15,30,257,240,25,0.4,21,49.52
2017,6,29,16,30,115,115,0,0.4,20,60.58
2017,6,29,17,30,89,89,0,0.5,19,71.48
2017,6,29,18,30,29,29,0,0.5,18,81.91
2017,6,29,19,30,0,0,0,0.5,18,91.6
2017,6,29,20,30,0,0,0,0.5,18,100.17
2017,6,29,21,30,0,0,0,0.5,18,107.16
2017,6,29,22,30,0,0,0,0.5,18,112.05
2017,6,29,23,30,0,0,0,0.4,18,114.34
2017,6,30,0,30,0,0,0,0.4,18,113.75
2017,6,30,1,30,0,0,0,0.4,18,110.35
2017,6,30,2,30,0,0,0,0.4,17,104.54
2017,6,30,3,30,0,0,0,0.4,17,96.85
2017,6,30,4,30,13,12,23,0.4,17,87.77
2017,6,30,5,30,95,80,69,0.30000000000000004,18,77.75
2017,6,30,6,30,207,156,132,0.30000000000000004,19,67.09
2017,6,30,7,30,100,100,0,0.30000000000000004,19,56.09
2017,6,30,8,30,249,238,15,0.30000000000000004,20,45.05
2017,6,30,9,30,247,238,11,0.30000000000000004,20,34.410000000000004
2017,6,30,10,30,456,406,55,0.30000000000000004,21,25.13
2017,6,30,11,30,510,443,71,0.4,23,19.59
2017,6,30,12,30,796,383,442,0.4,24,21.14
2017,6,30,13,30,685,402,322,0.4,24,28.62
2017,6,30,14,30,523,369,196,0.30000000000000004,23,38.64
2017,6,30,15,30,566,180,594,0.30000000000000004,22,49.52
2017,6,30,16,30,296,205,184,0.4,21,60.58
2017,6,30,17,30,134,121,41,0.4,21,71.48
2017,6,30,18,30,44,44,0,0.4,20,81.92
2017,6,30,19,30,0,0,0,0.4,20,91.62
2017,6,30,20,30,0,0,0,0.4,20,100.2
2017,6,30,21,30,0,0,0,0.4,19,107.2
2017,6,30,22,30,0,0,0,0.4,19,112.1
2017,6,30,23,30,0,0,0,0.4,19,114.4
2017,7,1,0,30,0,0,0,0.4,19,113.82
2017,7,1,1,30,0,0,0,0.4,19,110.43
2017,7,1,2,30,0,0,0,0.30000000000000004,18,104.62
2017,7,1,3,30,0,0,0,0.30000000000000004,18,96.93
2017,7,1,4,30,13,12,26,0.30000000000000004,18,87.85000000000002
2017,7,1,5,30,137,73,300,0.30000000000000004,19,77.82000000000002
2017,7,1,6,30,306,110,503,0.30000000000000004,21,67.17
2017,7,1,7,30,392,223,303,0.2,23,56.17
2017,7,1,8,30,647,146,710,0.2,24,45.13
2017,7,1,9,30,784,147,773,0.30000000000000004,25,34.49
2017,7,1,10,30,654,441,235,0.30000000000000004,26,25.21
2017,7,1,11,30,681,466,228,0.4,26,19.67
2017,7,1,12,30,385,360,27,0.4,26,21.19
2017,7,1,13,30,847,144,800,0.5,25,28.65
2017,7,1,14,30,557,362,250,0.5,25,38.65
2017,7,1,15,30,353,288,99,0.5,24,49.52
2017,7,1,16,30,167,162,8,0.5,23,60.59
2017,7,1,17,30,154,123,95,0.5,22,71.49
2017,7,1,18,30,51,47,25,0.5,21,81.94
2017,7,1,19,30,0,0,0,0.5,21,91.64
2017,7,1,20,30,0,0,0,0.5,21,100.23
2017,7,1,21,30,0,0,0,0.4,20,107.24
2017,7,1,22,30,0,0,0,0.4,20,112.16
2017,7,1,23,30,0,0,0,0.4,20,114.47
2017,7,2,0,30,0,0,0,0.30000000000000004,20,113.9
2017,7,2,1,30,0,0,0,0.30000000000000004,20,110.51
2017,7,2,2,30,0,0,0,0.30000000000000004,20,104.71
2017,7,2,3,30,0,0,0,0.30000000000000004,19,97.01
2017,7,2,4,30,10,10,0,0.30000000000000004,19,87.94
2017,7,2,5,30,100,77,111,0.30000000000000004,20,77.9
2017,7,2,6,30,261,136,323,0.30000000000000004,22,67.25
2017,7,2,7,30,497,111,695,0.30000000000000004,23,56.25
2017,7,2,8,30,670,117,785,0.4,24,45.21
2017,7,2,9,30,812,116,845,0.4,25,34.57
2017,7,2,10,30,912,111,886,0.4,25,25.29
2017,7,2,11,30,959,108,903,0.4,26,19.75
2017,7,2,12,30,950,105,906,0.4,26,21.24
2017,7,2,13,30,886,102,894,0.4,26,28.68
2017,7,2,14,30,774,96,869,0.4,26,38.67
2017,7,2,15,30,623,87,825,0.30000000000000004,26,49.54
2017,7,2,16,30,445,77,750,0.30000000000000004,25,60.6
2017,7,2,17,30,259,62,619,0.4,24,71.51
2017,7,2,18,30,89,38,367,0.4,22,81.96000000000002
2017,7,2,19,30,0,0,0,0.4,20,91.67
2017,7,2,20,30,0,0,0,0.4,20,100.27
2017,7,2,21,30,0,0,0,0.4,20,107.3
2017,7,2,22,30,0,0,0,0.4,19,112.22
2017,7,2,23,30,0,0,0,0.30000000000000004,19,114.55
2017,7,3,0,30,0,0,0,0.30000000000000004,19,113.98
2017,7,3,1,30,0,0,0,0.30000000000000004,18,110.6
2017,7,3,2,30,0,0,0,0.30000000000000004,18,104.8
2017,7,3,3,30,0,0,0,0.30000000000000004,18,97.1
2017,7,3,4,30,15,12,67,0.30000000000000004,18,88.02
2017,7,3,5,30,143,60,396,0.30000000000000004,19,77.99
2017,7,3,6,30,316,92,581,0.30000000000000004,21,67.33
2017,7,3,7,30,454,163,525,0.30000000000000004,22,56.33
2017,7,3,8,30,661,131,752,0.30000000000000004,23,45.29
2017,7,3,9,30,737,281,554,0.4,24,34.660000000000004
2017,7,3,10,30,765,363,444,0.4,25,25.39
2017,7,3,11,30,782,397,409,0.4,25,19.84
2017,7,3,12,30,941,130,870,0.4,25,21.3
2017,7,3,13,30,882,119,870,0.4,25,28.71
2017,7,3,14,30,771,113,843,0.4,25,38.69
2017,7,3,15,30,621,100,803,0.30000000000000004,24,49.55
2017,7,3,16,30,445,87,730,0.30000000000000004,23,60.62000000000001
2017,7,3,17,30,260,67,607,0.30000000000000004,22,71.53
2017,7,3,18,30,91,38,378,0.4,21,81.99
2017,7,3,19,30,0,0,0,0.4,19,91.71
2017,7,3,20,30,0,0,0,0.4,18,100.31
2017,7,3,21,30,0,0,0,0.4,18,107.35
2017,7,3,22,30,0,0,0,0.4,17,112.29
2017,7,3,23,30,0,0,0,0.4,17,114.63
2017,7,4,0,30,0,0,0,0.30000000000000004,16,114.07
2017,7,4,1,30,0,0,0,0.30000000000000004,16,110.69
2017,7,4,2,30,0,0,0,0.30000000000000004,16,104.89
2017,7,4,3,30,0,0,0,0.30000000000000004,16,97.19
2017,7,4,4,30,16,13,101,0.2,16,88.11
2017,7,4,5,30,149,51,477,0.1,18,78.08
2017,7,4,6,30,328,72,666,0.1,20,67.41
2017,7,4,7,30,514,86,773,0.2,21,56.41
2017,7,4,8,30,685,96,838,0.2,22,45.38
2017,7,4,9,30,825,103,878,0.2,23,34.75
2017,7,4,10,30,920,106,901,0.2,24,25.48
2017,7,4,11,30,601,469,140,0.2,24,19.93
2017,7,4,12,30,770,393,405,0.2,25,21.37
2017,7,4,13,30,450,396,62,0.2,25,28.75
2017,7,4,14,30,527,368,204,0.2,25,38.71
2017,7,4,15,30,493,259,361,0.2,25,49.57
2017,7,4,16,30,356,185,347,0.2,24,60.64
2017,7,4,17,30,256,74,574,0.30000000000000004,22,71.55
2017,7,4,18,30,89,41,345,0.4,20,82.02
2017,7,4,19,30,0,0,0,0.4,18,91.75
2017,7,4,20,30,0,0,0,0.30000000000000004,18,100.37
2017,7,4,21,30,0,0,0,0.30000000000000004,17,107.42
2017,7,4,22,30,0,0,0,0.30000000000000004,17,112.37
2017,7,4,23,30,0,0,0,0.30000000000000004,16,114.72
2017,7,5,0,30,0,0,0,0.30000000000000004,16,114.17
2017,7,5,1,30,0,0,0,0.30000000000000004,15,110.79
2017,7,5,2,30,0,0,0,0.4,15,104.99
2017,7,5,3,30,0,0,0,0.5,15,97.29
2017,7,5,4,30,16,12,115,0.4,16,88.21000000000002
2017,7,5,5,30,154,49,510,0.2,17,78.17
2017,7,5,6,30,338,69,700,0.1,19,67.5
2017,7,5,7,30,527,82,805,0.1,21,56.5
2017,7,5,8,30,698,92,864,0.1,22,45.47
2017,7,5,9,30,838,99,899,0.1,23,34.84
2017,7,5,10,30,933,103,920,0.1,23,25.58
2017,7,5,11,30,978,104,929,0.1,24,20.03
2017,7,5,12,30,967,102,929,0.2,24,21.45
2017,7,5,13,30,900,104,907,0.2,24,28.8
2017,7,5,14,30,785,100,879,0.2,24,38.74
2017,7,5,15,30,632,93,832,0.2,23,49.6
2017,7,5,16,30,452,83,754,0.2,22,60.67
2017,7,5,17,30,263,67,623,0.30000000000000004,21,71.58
2017,7,5,18,30,91,39,376,0.4,19,82.06
2017,7,5,19,30,0,0,0,0.5,19,91.79
2017,7,5,20,30,0,0,0,0.5,18,100.42
2017,7,5,21,30,0,0,0,0.5,17,107.49
2017,7,5,22,30,0,0,0,0.5,16,112.45
2017,7,5,23,30,0,0,0,0.6000000000000001,16,114.81
2017,7,6,0,30,0,0,0,0.6000000000000001,16,114.27
2017,7,6,1,30,0,0,0,0.6000000000000001,15,110.9
2017,7,6,2,30,0,0,0,0.6000000000000001,15,105.1
2017,7,6,3,30,0,0,0,0.5,15,97.39
2017,7,6,4,30,13,13,0,0.4,16,88.31
2017,7,6,5,30,144,63,398,0.30000000000000004,17,78.26
2017,7,6,6,30,321,92,600,0.2,19,67.6
2017,7,6,7,30,473,130,622,0.2,20,56.59
2017,7,6,8,30,628,187,630,0.30000000000000004,21,45.56
2017,7,6,9,30,737,273,566,0.30000000000000004,22,34.94
2017,7,6,10,30,896,149,829,0.30000000000000004,23,25.69
2017,7,6,11,30,937,152,835,0.4,23,20.14
2017,7,6,12,30,926,148,835,0.30000000000000004,24,21.53
2017,7,6,13,30,862,140,824,0.30000000000000004,24,28.85
2017,7,6,14,30,687,256,552,0.30000000000000004,23,38.78
2017,7,6,15,30,530,217,482,0.30000000000000004,22,49.63
2017,7,6,16,30,287,205,168,0.30000000000000004,21,60.7
2017,7,6,17,30,214,110,331,0.30000000000000004,20,71.62
2017,7,6,18,30,71,50,152,0.4,19,82.10000000000002
2017,7,6,19,30,0,0,0,0.5,18,91.84
2017,7,6,20,30,0,0,0,0.5,17,100.49
2017,7,6,21,30,0,0,0,0.5,17,107.57
2017,7,6,22,30,0,0,0,0.5,17,112.54
2017,7,6,23,30,0,0,0,0.5,17,114.91
2017,7,7,0,30,0,0,0,0.4,17,114.38
2017,7,7,1,30,0,0,0,0.4,17,111.01
2017,7,7,2,30,0,0,0,0.30000000000000004,17,105.21
2017,7,7,3,30,0,0,0,0.30000000000000004,17,97.5
2017,7,7,4,30,6,6,0,0.30000000000000004,18,88.41
2017,7,7,5,30,70,68,10,0.30000000000000004,18,78.36
2017,7,7,6,30,171,147,63,0.30000000000000004,19,67.69
2017,7,7,7,30,261,226,63,0.2,19,56.69
2017,7,7,8,30,302,277,35,0.2,20,45.65
2017,7,7,9,30,200,195,7,0.2,20,35.04
2017,7,7,10,30,343,323,21,0.2,20,25.8
2017,7,7,11,30,209,200,9,0.2,20,20.25
2017,7,7,12,30,257,246,12,0.2,19,21.62
2017,7,7,13,30,340,320,22,0.30000000000000004,19,28.91
2017,7,7,14,30,337,310,34,0.4,19,38.82
2017,7,7,15,30,371,291,123,0.30000000000000004,19,49.67
2017,7,7,16,30,209,189,40,0.30000000000000004,19,60.74
2017,7,7,17,30,20,20,0,0.4,18,71.66
2017,7,7,18,30,82,40,306,0.6000000000000001,17,82.15
2017,7,7,19,30,0,0,0,0.7000000000000001,17,91.9
2017,7,7,20,30,0,0,0,0.7000000000000001,17,100.56
2017,7,7,21,30,0,0,0,0.7000000000000001,16,107.65
2017,7,7,22,30,0,0,0,0.7000000000000001,16,112.64
2017,7,7,23,30,0,0,0,0.7000000000000001,16,115.02
2017,7,8,0,30,0,0,0,0.6000000000000001,16,114.5
2017,7,8,1,30,0,0,0,0.5,15,111.13
2017,7,8,2,30,0,0,0,0.4,15,105.32
2017,7,8,3,30,0,0,0,0.4,16,97.61
2017,7,8,4,30,10,10,0,0.4,16,88.51
2017,7,8,5,30,129,67,309,0.30000000000000004,17,78.46000000000002
2017,7,8,6,30,298,109,500,0.2,19,67.79
2017,7,8,7,30,358,231,231,0.30000000000000004,21,56.78
2017,7,8,8,30,640,154,697,0.30000000000000004,23,45.75
2017,7,8,9,30,777,161,752,0.30000000000000004,24,35.14
2017,7,8,10,30,872,163,788,0.30000000000000004,25,25.91
2017,7,8,11,30,916,166,799,0.30000000000000004,25,20.37
2017,7,8,12,30,532,448,90,0.30000000000000004,26,21.71
2017,7,8,13,30,496,416,91,0.30000000000000004,26,28.97
2017,7,8,14,30,554,361,247,0.30000000000000004,26,38.87
2017,7,8,15,30,469,273,303,0.30000000000000004,25,49.71
2017,7,8,16,30,185,175,20,0.30000000000000004,24,60.78
2017,7,8,17,30,150,122,89,0.30000000000000004,23,71.71000000000002
2017,7,8,18,30,49,45,25,0.30000000000000004,22,82.2
2017,7,8,19,30,0,0,0,0.30000000000000004,21,91.97
2017,7,8,20,30,0,0,0,0.30000000000000004,20,100.63
2017,7,8,21,30,0,0,0,0.30000000000000004,20,107.74
2017,7,8,22,30,0,0,0,0.30000000000000004,19,112.75
2017,7,8,23,30,0,0,0,0.30000000000000004,18,115.14
2017,7,9,0,30,0,0,0,0.4,18,114.62
2017,7,9,1,30,0,0,0,0.4,17,111.25
2017,7,9,2,30,0,0,0,0.4,17,105.44
2017,7,9,3,30,0,0,0,0.5,17,97.73
2017,7,9,4,30,13,10,110,0.5,17,88.62
2017,7,9,5,30,149,45,522,0.4,17,78.57000000000002
2017,7,9,6,30,334,64,715,0.30000000000000004,19,67.89
2017,7,9,7,30,524,77,819,0.30000000000000004,20,56.88
2017,7,9,8,30,697,86,877,0.30000000000000004,21,45.85
2017,7,9,9,30,836,93,910,0.30000000000000004,22,35.25
2017,7,9,10,30,931,95,929,0.30000000000000004,23,26.03
2017,7,9,11,30,973,98,933,0.30000000000000004,23,20.5
2017,7,9,12,30,960,99,926,0.30000000000000004,24,21.81
2017,7,9,13,30,892,99,907,0.30000000000000004,24,29.04
2017,7,9,14,30,776,96,874,0.30000000000000004,24,38.93
2017,7,9,15,30,622,89,825,0.30000000000000004,24,49.76
2017,7,9,16,30,444,78,751,0.30000000000000004,23,60.83
2017,7,9,17,30,258,61,629,0.30000000000000004,22,71.76
2017,7,9,18,30,88,35,389,0.4,20,82.26
2017,7,9,19,30,0,0,0,0.4,19,92.03
2017,7,9,20,30,0,0,0,0.4,18,100.71
2017,7,9,21,30,0,0,0,0.4,18,107.83
2017,7,9,22,30,0,0,0,0.4,18,112.86
2017,7,9,23,30,0,0,0,0.5,17,115.26
2017,7,10,0,30,0,0,0,0.5,17,114.75
2017,7,10,1,30,0,0,0,0.5,17,111.38
2017,7,10,2,30,0,0,0,0.6000000000000001,16,105.57
2017,7,10,3,30,0,0,0,0.6000000000000001,16,97.85
2017,7,10,4,30,10,9,56,0.5,17,88.74
2017,7,10,5,30,135,55,406,0.4,18,78.67
2017,7,10,6,30,311,84,606,0.30000000000000004,20,67.99
2017,7,10,7,30,495,103,720,0.30000000000000004,22,56.98
2017,7,10,8,30,664,117,787,0.30000000000000004,23,45.96
2017,7,10,9,30,803,127,827,0.30000000000000004,24,35.36
2017,7,10,10,30,898,133,852,0.30000000000000004,25,26.15
2017,7,10,11,30,941,138,857,0.30000000000000004,25,20.63
2017,7,10,12,30,795,378,449,0.30000000000000004,25,21.92
2017,7,10,13,30,784,321,530,0.30000000000000004,25,29.12
2017,7,10,14,30,637,298,435,0.30000000000000004,25,38.99
2017,7,10,15,30,455,277,275,0.30000000000000004,24,49.81
2017,7,10,16,30,352,176,361,0.30000000000000004,23,60.88
2017,7,10,17,30,205,114,292,0.4,22,71.81
2017,7,10,18,30,65,49,121,0.4,21,82.32000000000002
2017,7,10,19,30,0,0,0,0.4,20,92.11
2017,7,10,20,30,0,0,0,0.4,20,100.8
2017,7,10,21,30,0,0,0,0.4,20,107.94
2017,7,10,22,30,0,0,0,0.4,20,112.97
2017,7,10,23,30,0,0,0,0.4,19,115.39
2017,7,11,0,30,0,0,0,0.30000000000000004,19,114.88
2017,7,11,1,30,0,0,0,0.30000000000000004,19,111.52
2017,7,11,2,30,0,0,0,0.30000000000000004,19,105.7
2017,7,11,3,30,0,0,0,0.30000000000000004,19,97.97
2017,7,11,4,30,4,4,0,0.2,19,88.85000000000002
2017,7,11,5,30,86,74,61,0.2,19,78.79
2017,7,11,6,30,74,74,0,0.2,20,68.1
2017,7,11,7,30,83,83,0,0.2,22,57.09
2017,7,11,8,30,67,67,0,0.2,23,46.06
2017,7,11,9,30,273,261,14,0.30000000000000004,23,35.47
2017,7,11,10,30,344,324,22,0.30000000000000004,24,26.28
2017,7,11,11,30,661,465,209,0.30000000000000004,25,20.76
2017,7,11,12,30,538,449,95,0.2,25,22.04
2017,7,11,13,30,644,416,261,0.2,25,29.2
2017,7,11,14,30,543,362,232,0.2,24,39.05
2017,7,11,15,30,410,290,186,0.2,24,49.87000000000001
2017,7,11,16,30,390,141,513,0.2,24,60.94
2017,7,11,17,30,234,88,468,0.2,23,71.88
2017,7,11,18,30,75,44,234,0.2,22,82.39
2017,7,11,19,30,0,0,0,0.30000000000000004,21,92.19
2017,7,11,20,30,0,0,0,0.30000000000000004,21,100.9
2017,7,11,21,30,0,0,0,0.30000000000000004,20,108.05
2017,7,11,22,30,0,0,0,0.30000000000000004,20,113.1
2017,7,11,23,30,0,0,0,0.30000000000000004,20,115.52
2017,7,12,0,30,0,0,0,0.30000000000000004,20,115.02
2017,7,12,1,30,0,0,0,0.30000000000000004,19,111.65
2017,7,12,2,30,0,0,0,0.30000000000000004,19,105.83
2017,7,12,3,30,0,0,0,0.30000000000000004,19,98.1
2017,7,12,4,30,4,4,0,0.2,19,88.97
2017,7,12,5,30,80,69,52,0.1,20,78.9
2017,7,12,6,30,187,147,109,0.1,21,68.21000000000001
2017,7,12,7,30,169,166,4,0.1,22,57.2
2017,7,12,8,30,576,232,497,0.1,24,46.17
2017,7,12,9,30,524,391,163,0.0,25,35.59
2017,7,12,10,30,359,337,25,0.0,26,26.41
2017,7,12,11,30,804,383,450,0.1,27,20.91
2017,7,12,12,30,493,430,68,0.2,27,22.16
2017,7,12,13,30,722,353,422,0.2,27,29.29
2017,7,12,14,30,561,355,265,0.2,26,39.12
2017,7,12,15,30,311,272,61,0.2,25,49.93
2017,7,12,16,30,335,185,308,0.2,24,61.0
2017,7,12,17,30,4,4,0,0.2,23,71.94
2017,7,12,18,30,1,1,0,0.2,22,82.47
2017,7,12,19,30,0,0,0,0.30000000000000004,21,92.28
2017,7,12,20,30,0,0,0,0.5,20,101.0
2017,7,12,21,30,0,0,0,0.7000000000000001,20,108.16
2017,7,12,22,30,0,0,0,0.7000000000000001,19,113.23
2017,7,12,23,30,0,0,0,0.7000000000000001,19,115.66
2017,7,13,0,30,0,0,0,0.6000000000000001,18,115.17
2017,7,13,1,30,0,0,0,0.4,18,111.8
2017,7,13,2,30,0,0,0,0.30000000000000004,18,105.97
2017,7,13,3,30,0,0,0,0.4,18,98.23
2017,7,13,4,30,0,0,0,0.5,18,89.09
2017,7,13,5,30,56,56,0,0.5,18,79.01
2017,7,13,6,30,134,129,14,0.5,18,68.32000000000001
2017,7,13,7,30,36,36,0,0.4,19,57.31
2017,7,13,8,30,174,172,2,0.30000000000000004,21,46.28
2017,7,13,9,30,218,211,8,0.30000000000000004,22,35.71
2017,7,13,10,30,286,273,14,0.4,22,26.54
2017,7,13,11,30,208,199,8,0.6000000000000001,21,21.06
2017,7,13,12,30,381,356,27,0.7000000000000001,20,22.29
2017,7,13,13,30,258,247,12,0.8,18,29.39
2017,7,13,14,30,126,126,0,0.8,17,39.2
2017,7,13,15,30,30,30,0,0.8,16,50.0
2017,7,13,16,30,209,188,44,0.7000000000000001,15,61.07
2017,7,13,17,30,99,99,0,0.6000000000000001,15,72.02
2017,7,13,18,30,30,30,0,0.5,15,82.55
2017,7,13,19,30,0,0,0,0.4,15,92.37
2017,7,13,20,30,0,0,0,0.4,15,101.1
2017,7,13,21,30,0,0,0,0.4,14,108.28
2017,7,13,22,30,0,0,0,0.5,14,113.36
2017,7,13,23,30,0,0,0,0.5,15,115.81
2017,7,14,0,30,0,0,0,0.5,15,115.32
2017,7,14,1,30,0,0,0,0.5,15,111.95
2017,7,14,2,30,0,0,0,0.5,15,106.11
2017,7,14,3,30,0,0,0,0.5,15,98.36
2017,7,14,4,30,0,0,0,0.4,15,89.22
2017,7,14,5,30,66,64,10,0.4,15,79.13
2017,7,14,6,30,160,140,54,0.4,15,68.43
2017,7,14,7,30,136,136,0,0.4,16,57.42
2017,7,14,8,30,139,139,0,0.4,16,46.4
2017,7,14,9,30,287,274,17,0.4,17,35.83
2017,7,14,10,30,297,283,15,0.4,17,26.68
2017,7,14,11,30,337,319,19,0.4,18,21.21
2017,7,14,12,30,401,371,31,0.4,18,22.42
2017,7,14,13,30,540,424,133,0.4,18,29.49
2017,7,14,14,30,546,358,242,0.30000000000000004,18,39.28
2017,7,14,15,30,398,288,170,0.30000000000000004,18,50.08
2017,7,14,16,30,246,200,95,0.30000000000000004,17,61.14
2017,7,14,17,30,139,118,67,0.30000000000000004,17,72.10000000000002
2017,7,14,18,30,43,42,12,0.30000000000000004,16,82.64
2017,7,14,19,30,0,0,0,0.4,16,92.47
2017,7,14,20,30,0,0,0,0.4,16,101.21
2017,7,14,21,30,0,0,0,0.4,16,108.41
2017,7,14,22,30,0,0,0,0.5,16,113.5
2017,7,14,23,30,0,0,0,0.5,15,115.96
2017,7,15,0,30,0,0,0,0.6000000000000001,15,115.47
2017,7,15,1,30,0,0,0,0.5,15,112.1
2017,7,15,2,30,0,0,0,0.5,15,106.26
2017,7,15,3,30,0,0,0,0.5,15,98.5
2017,7,15,4,30,0,0,0,0.30000000000000004,16,89.35000000000002
2017,7,15,5,30,47,47,0,0.2,17,79.26
2017,7,15,6,30,116,116,0,0.2,18,68.55
2017,7,15,7,30,190,183,13,0.1,19,57.53
2017,7,15,8,30,260,246,20,0.1,21,46.51
