Data Format: ,,,,,,,,,,
231,10/29/2018 4:50,8.69,85.5,6.41,225,0,0.8,1004.4,1,4.26
232,10/29/2018 4:55,8.77,85.6,6.5,282,0,0.8,1004.5,1,4.27
233,10/29/2018 5:00,8.67,85.3,6.35,303,0,0.5,1004.5,1,4.24
234,10/29/2018 5:05,8.59,85.9,6.38,274,0,1.5,1004.7,1,4.25
235,10/29/2018 5:10,8.52,86.1,6.34,215,0.5,2,1004.6,1,4.25
236,10/29/2018 5:15,8.42,86.7,6.34,218,0,0.8,1004.8,1,4.25
237,10/29/2018 5:20,8.42,87.2,6.42,211,0,0.8,1004.9,1,4.25
238,10/29/2018 5:25,8.42,87.6,6.49,206,0.3,1.5,1004.8,1,4.25
239,10/29/2018 5:30,8.29,88.1,6.45,199,0,1.3,1004.7,1,4.25
240,10/29/2018 5:35,8.14,88.5,6.37,170,0.8,2,1004.6,1,4.25
241,10/29/2018 5:40,8.09,89,6.4,174,0.5,1.8,1004.4,1,4.25
242,10/29/2018 5:45,8.09,89.3,6.45,181,0.3,1.3,1004.2,1,4.25
243,10/29/2018 5:50,8.09,89.6,6.5,181,0,0.5,1004.1,1,4.25
244,10/29/2018 5:55,8.14,89.9,6.6,152,0.3,1.5,1003.9,1,4.25
245,10/29/2018 6:00,8.12,90.2,6.62,135,0.3,1.5,1003.9,1,4.22
246,10/29/2018 6:05,8.14,90.4,6.68,146,0,1.5,1003.9,1,4.24
247,10/29/2018 6:10,8.22,90.7,6.8,154,0,0.8,1004,1,4.24
248,10/29/2018 6:15,8.37,90.9,6.98,168,0,0.8,1004.2,1,4.25
249,10/29/2018 6:20,8.42,90.9,7.03,170,0,1,1004.2,1,4.25
250,10/29/2018 6:25,8.49,90.9,7.1,178,0,1.8,1004.2,1,4.25
251,10/29/2018 6:30,8.47,90.9,7.08,171,0,0.8,1004,1,4.25
252,10/29/2018 6:35,8.49,90.8,7.09,171,0.8,2.3,1003.9,1,4.25
253,10/29/2018 6:40,8.52,90.9,7.13,171,0,1,1004.1,1,4.25
254,10/29/2018 6:45,8.57,90.9,7.18,171,0.3,1.3,1004,1,4.25
255,10/29/2018 6:50,8.59,91.1,7.23,140,0,1.5,1003.9,1,4.25
256,10/29/2018 6:55,8.64,91.1,7.28,135,0,0.8,1003.7,1,4.25
257,10/29/2018 7:00,8.59,91.2,7.25,132,0,0.8,1003.5,1,4.22
258,10/29/2018 7:05,8.49,91.6,7.21,132,0,1,1003.6,1,4.23
259,10/29/2018 7:10,8.77,91.7,7.5,142,0.3,1.3,1003.7,1,4.24
260,10/29/2018 7:15,8.79,91.7,7.53,142,0,1.3,1003.5,2,4.24
261,10/29/2018 7:20,8.84,91.8,7.59,132,0.3,1.8,1003.6,8,4.25
