,Temp,Dew,RH,Windspeed,Wind direction,Solar Zenith,GHI,DHI,DNI
2017-07-08 06:00:00,19,18,94.07,0.2,186.2,67.79,298,109,500
2017-07-08 07:00:00,21,18,87.11,0.30000000000000004,204.0,56.78,358,231,231
2017-07-08 08:00:00,23,19,79.60000000000002,0.30000000000000004,218.3,45.75,640,154,697
2017-07-08 09:00:00,24,19,77.68,0.30000000000000004,224.1,35.14,777,161,752
2017-07-08 10:00:00,25,20,74.46000000000002,0.30000000000000004,222.6,25.91,872,163,788
2017-07-08 11:00:00,25,20,74.42,0.30000000000000004,218.1,20.37,916,166,799
2017-07-08 12:00:00,26,20,74.32000000000002,0.30000000000000004,216.2,21.71,532,448,90
2017-07-08 13:00:00,26,20,70.04,0.30000000000000004,220.2,28.97,496,416,91
2017-07-08 14:00:00,26,20,71.36,0.30000000000000004,224.3,38.87,554,361,247
2017-07-08 15:00:00,25,20,78.17,0.30000000000000004,225.0,49.71,469,273,303
2017-07-08 16:00:00,24,21,84.82000000000002,0.30000000000000004,232.5,60.78,185,175,20
2017-07-08 17:00:00,23,21,92.96,0.30000000000000004,239.8,71.71000000000002,150,122,89
2017-07-08 18:00:00,22,21,99.85,0.30000000000000004,244.8,82.2,49,45,25
2017-07-08 19:00:00,21,21,100.0,0.30000000000000004,257.3,91.97,0,0,0
2017-07-08 20:00:00,20,20,100.0,0.30000000000000004,269.8,100.63,0,0,0
2017-07-08 21:00:00,20,19,100.0,0.30000000000000004,277.6,107.74,0,0,0
2017-07-08 22:00:00,19,19,100.0,0.30000000000000004,277.7,112.75,0,0,0
2017-07-08 23:00:00,18,18,100.0,0.30000000000000004,277.7,115.14,0,0,0
2017-07-09 00:00:00,18,18,100.0,0.4,279.1,114.62,0,0,0
2017-07-09 01:00:00,17,17,100.0,0.4,277.90000000000003,111.25,0,0,0
2017-07-09 02:00:00,17,17,100.0,0.4,275.6,105.44,0,0,0
2017-07-09 03:00:00,17,16,100.0,0.5,273.0,97.73,0,0,0
2017-07-09 04:00:00,17,16,100.0,0.5,271.5,88.62,13,10,110
2017-07-09 05:00:00,17,16,99.24,0.4,269.40000000000003,78.57000000000002,149,45,522
2017-07-09 06:00:00,19,17,88.31,0.30000000000000004,272.7,67.89,334,64,715
2017-07-09 07:00:00,20,16,78.75,0.30000000000000004,284.2,56.88,524,77,819
2017-07-09 08:00:00,21,15,68.59,0.30000000000000004,285.2,45.85,697,86,877
2017-07-09 09:00:00,22,14,61.73,0.30000000000000004,281.7,35.25,836,93,910
2017-07-09 10:00:00,23,13,56.9,0.30000000000000004,277.40000000000003,26.03,931,95,929
2017-07-09 11:00:00,23,13,56.7,0.30000000000000004,272.5,20.5,973,98,933
2017-07-09 12:00:00,24,14,53.67,0.30000000000000004,267.40000000000003,21.81,960,99,926
2017-07-09 13:00:00,24,14,54.41,0.30000000000000004,263.3,29.04,892,99,907
2017-07-09 14:00:00,24,14,55.6,0.30000000000000004,260.40000000000003,38.93,776,96,874
2017-07-09 15:00:00,24,15,61.2,0.30000000000000004,255.2,49.76,622,89,825
2017-07-09 16:00:00,23,16,68.95,0.30000000000000004,250.7,60.83,444,78,751
2017-07-09 17:00:00,22,17,78.59,0.30000000000000004,250.0,71.76,258,61,629
2017-07-09 18:00:00,20,17,86.43,0.4,252.6,82.26,88,35,389
2017-07-09 19:00:00,19,17,94.1,0.4,257.40000000000003,92.03,0,0,0
2017-07-09 20:00:00,18,16,92.5,0.4,260.8,100.71,0,0,0
2017-07-09 21:00:00,18,16,91.13,0.4,259.0,107.83,0,0,0
2017-07-09 22:00:00,18,16,95.98,0.4,252.9,112.86,0,0,0
2017-07-09 23:00:00,17,16,95.08,0.5,245.7,115.26,0,0,0
2017-07-10 00:00:00,17,16,94.44,0.5,239.8,114.75,0,0,0
2017-07-10 01:00:00,17,16,100.0,0.5,235.2,111.38,0,0,0
2017-07-10 02:00:00,16,15,99.83,0.6000000000000001,230.6,105.57,0,0,0
2017-07-10 03:00:00,16,16,100.0,0.6000000000000001,226.0,97.85,0,0,0
2017-07-10 04:00:00,17,16,100.0,0.5,223.9,88.74,10,9,56
2017-07-10 05:00:00,18,16,91.47,0.4,222.5,78.67,135,55,406
2017-07-10 06:00:00,20,17,84.49,0.30000000000000004,221.6,67.99,311,84,606
2017-07-10 07:00:00,22,17,76.52,0.30000000000000004,221.8,56.98,495,103,720
2017-07-10 08:00:00,23,17,71.36,0.30000000000000004,218.1,45.96,664,117,787
2017-07-10 09:00:00,24,17,65.06,0.30000000000000004,215.1,35.36,803,127,827
2017-07-10 10:00:00,25,16,59.21,0.30000000000000004,216.3,26.15,898,133,852
2017-07-10 11:00:00,25,16,57.81,0.30000000000000004,219.5,20.63,941,138,857
2017-07-10 12:00:00,25,15,56.94,0.30000000000000004,222.6,21.92,795,378,449
2017-07-10 13:00:00,25,15,56.66,0.30000000000000004,224.6,29.12,784,321,530
2017-07-10 14:00:00,25,16,58.31,0.30000000000000004,224.4,38.99,637,298,435
2017-07-10 15:00:00,24,17,65.14,0.30000000000000004,218.1,49.81,455,277,275
2017-07-10 16:00:00,23,17,72.57000000000002,0.30000000000000004,215.7,60.88,352,176,361
2017-07-10 17:00:00,22,18,80.77,0.4,214.6,71.81,205,114,292
2017-07-10 18:00:00,21,18,86.95,0.4,211.8,82.32000000000002,65,49,121
2017-07-10 19:00:00,20,18,90.61,0.4,206.7,92.11,0,0,0
2017-07-10 20:00:00,20,18,90.62,0.4,202.1,100.8,0,0,0
2017-07-10 21:00:00,20,18,90.93,0.4,201.5,107.94,0,0,0
2017-07-10 22:00:00,20,18,91.62,0.4,210.9,112.97,0,0,0
2017-07-10 23:00:00,19,18,98.74,0.4,218.4,115.39,0,0,0
2017-07-11 00:00:00,19,19,100.0,0.30000000000000004,216.5,114.88,0,0,0
2017-07-11 01:00:00,19,19,100.0,0.30000000000000004,209.4,111.52,0,0,0
2017-07-11 02:00:00,19,19,100.0,0.30000000000000004,207.0,105.7,0,0,0
2017-07-11 03:00:00,19,19,100.0,0.30000000000000004,212.9,97.97,0,0,0
2017-07-11 04:00:00,19,19,100.0,0.2,207.7,88.85000000000002,4,4,0
2017-07-11 05:00:00,19,19,100.0,0.2,195.1,78.79,86,74,61
2017-07-11 06:00:00,20,20,100.0,0.2,175.0,68.1,74,74,0
2017-07-11 07:00:00,22,21,97.55,0.2,169.60000000000005,57.09,83,83,0
2017-07-11 08:00:00,23,21,92.15,0.2,172.20000000000005,46.06,67,67,0
2017-07-11 09:00:00,23,21,88.87,0.30000000000000004,176.70000000000005,35.47,273,261,14
2017-07-11 10:00:00,24,20,82.29,0.30000000000000004,180.8,26.28,344,324,22
2017-07-11 11:00:00,25,20,77.16,0.30000000000000004,192.7,20.76,661,465,209
2017-07-11 12:00:00,25,20,77.06,0.2,213.3,22.04,538,449,95
2017-07-11 13:00:00,25,21,78.5,0.2,231.2,29.2,644,416,261
2017-07-11 14:00:00,24,21,85.47,0.2,252.1,39.05,543,362,232
2017-07-11 15:00:00,24,21,88.47,0.2,263.8,49.87000000000001,410,290,186
2017-07-11 16:00:00,24,22,95.99,0.2,259.5,60.94,390,141,513
2017-07-11 17:00:00,23,22,96.62,0.2,251.3,71.88,234,88,468
2017-07-11 18:00:00,22,22,100.0,0.2,232.9,82.39,75,44,234
2017-07-11 19:00:00,21,21,100.0,0.30000000000000004,223.4,92.19,0,0,0
2017-07-11 20:00:00,21,20,100.0,0.30000000000000004,225.7,100.9,0,0,0
2017-07-11 21:00:00,20,20,100.0,0.30000000000000004,231.1,108.05,0,0,0
2017-07-11 22:00:00,20,20,100.0,0.30000000000000004,236.6,113.1,0,0,0
2017-07-11 23:00:00,20,20,100.0,0.30000000000000004,245.0,115.52,0,0,0
2017-07-12 00:00:00,20,19,100.0,0.30000000000000004,251.0,115.02,0,0,0
2017-07-12 01:00:00,19,19,100.0,0.30000000000000004,251.8,111.65,0,0,0
2017-07-12 02:00:00,19,19,100.0,0.30000000000000004,246.8,105.83,0,0,0
2017-07-12 03:00:00,19,19,100.0,0.30000000000000004,243.4,98.1,0,0,0
2017-07-12 04:00:00,19,19,100.0,0.2,245.0,88.97,4,4,0
2017-07-12 05:00:00,20,20,100.0,0.1,246.9,78.9,80,69,52
2017-07-12 06:00:00,21,21,100.0,0.1,242.6,68.21000000000001,187,147,109
2017-07-12 07:00:00,22,21,98.78,0.1,242.0,57.2,169,166,4
2017-07-12 08:00:00,24,22,91.66,0.1,260.90000000000003,46.17,576,232,497
2017-07-12 09:00:00,25,22,86.69,0.0,267.1,35.59,524,391,163
2017-07-12 10:00:00,26,22,79.24,0.0,207.7,26.41,359,337,25
2017-07-12 11:00:00,27,22,74.42,0.1,136.4,20.91,804,383,450
2017-07-12 12:00:00,27,22,74.82000000000002,0.2,126.1,22.16,493,430,68
2017-07-12 13:00:00,27,22,75.46000000000002,0.2,112.1,29.29,722,353,422
2017-07-12 14:00:00,26,23,83.67,0.2,110.1,39.12,561,355,265
2017-07-12 15:00:00,25,23,89.68,0.2,107.3,49.93,311,272,61
2017-07-12 16:00:00,24,23,96.39,0.2,102.7,61.0,335,185,308
2017-07-12 17:00:00,23,23,100.0,0.2,94.3,71.94,4,4,0
2017-07-12 18:00:00,22,22,100.0,0.2,63.90000000000001,82.47,1,1,0
2017-07-12 19:00:00,21,21,100.0,0.30000000000000004,35.80000000000001,92.28,0,0,0
2017-07-12 20:00:00,20,20,100.0,0.5,11.0,101.0,0,0,0
2017-07-12 21:00:00,20,19,100.0,0.7000000000000001,3.3000000000000003,108.16,0,0,0
2017-07-12 22:00:00,19,19,100.0,0.7000000000000001,8.9,113.23,0,0,0
2017-07-12 23:00:00,19,19,100.0,0.7000000000000001,18.8,115.66,0,0,0
2017-07-13 00:00:00,18,18,100.0,0.6000000000000001,23.9,115.17,0,0,0
2017-07-13 01:00:00,18,18,100.0,0.4,29.5,111.8,0,0,0
2017-07-13 02:00:00,18,18,100.0,0.30000000000000004,49.1,105.97,0,0,0
2017-07-13 03:00:00,18,18,100.0,0.4,18.0,98.23,0,0,0
2017-07-13 04:00:00,18,18,100.0,0.5,9.8,89.09,0,0,0
2017-07-13 05:00:00,18,18,100.0,0.5,39.7,79.01,56,56,0
2017-07-13 06:00:00,18,18,100.0,0.5,60.2,68.32000000000001,134,129,14
2017-07-13 07:00:00,19,18,97.26,0.4,73.10000000000002,57.31,36,36,0
2017-07-13 08:00:00,21,18,91.55,0.30000000000000004,80.9,46.28,174,172,2
2017-07-13 09:00:00,22,18,86.56,0.30000000000000004,93.2,35.71,218,211,8
2017-07-13 10:00:00,22,19,89.08,0.4,86.80000000000004,26.54,286,273,14
2017-07-13 11:00:00,21,19,96.45,0.6000000000000001,69.4,21.06,208,199,8
2017-07-13 12:00:00,20,19,100.0,0.7000000000000001,61.40000000000001,22.29,381,356,27
2017-07-13 13:00:00,18,18,100.0,0.8,57.8,29.39,258,247,12
2017-07-13 14:00:00,17,17,100.0,0.8,55.0,39.2,126,126,0
2017-07-13 15:00:00,16,16,100.0,0.8,53.3,50.0,30,30,0
2017-07-13 16:00:00,15,15,100.0,0.7000000000000001,53.0,61.07,209,188,44
2017-07-13 17:00:00,15,14,99.03,0.6000000000000001,52.3,72.02,99,99,0
2017-07-13 18:00:00,15,14,100.0,0.5,50.8,82.55,30,30,0
2017-07-13 19:00:00,15,14,100.0,0.4,45.90000000000001,92.37,0,0,0
2017-07-13 20:00:00,15,14,100.0,0.4,36.5,101.1,0,0,0
2017-07-13 21:00:00,14,14,100.0,0.4,26.9,108.28,0,0,0
2017-07-13 22:00:00,14,14,100.0,0.5,39.6,113.36,0,0,0
2017-07-13 23:00:00,15,14,100.0,0.5,46.2,115.81,0,0,0
2017-07-14 00:00:00,15,14,100.0,0.5,45.2,115.32,0,0,0
2017-07-14 01:00:00,15,14,100.0,0.5,49.1,111.95,0,0,0
2017-07-14 02:00:00,15,14,100.0,0.5,55.8,106.11,0,0,0
2017-07-14 03:00:00,15,14,100.0,0.5,56.90000000000001,98.36,0,0,0
2017-07-14 04:00:00,15,14,97.76,0.4,50.1,89.22,0,0,0
2017-07-14 05:00:00,15,14,99.65,0.4,47.8,79.13,66,64,10
2017-07-14 06:00:00,15,15,100.0,0.4,49.3,68.43,160,140,54
2017-07-14 07:00:00,16,15,95.94,0.4,55.2,57.42,136,136,0
2017-07-14 08:00:00,16,15,95.62,0.4,56.8,46.4,139,139,0
2017-07-14 09:00:00,17,15,89.43,0.4,60.1,35.83,287,274,17
2017-07-14 10:00:00,17,15,89.17,0.4,69.10000000000001,26.68,297,283,15
2017-07-14 11:00:00,18,15,83.85000000000002,0.4,74.4,21.21,337,319,19
2017-07-14 12:00:00,18,15,84.79,0.4,78.10000000000002,22.42,401,371,31
2017-07-14 13:00:00,18,15,85.66,0.4,85.30000000000003,29.49,540,424,133
2017-07-14 14:00:00,18,15,86.33,0.30000000000000004,92.7,39.28,546,358,242
2017-07-14 15:00:00,18,15,92.63,0.30000000000000004,99.9,50.08,398,288,170
2017-07-14 16:00:00,17,15,93.28,0.30000000000000004,101.8,61.14,246,200,95
2017-07-14 17:00:00,17,16,93.97,0.30000000000000004,103.2,72.10000000000002,139,118,67
2017-07-14 18:00:00,16,16,100.0,0.30000000000000004,105.3,82.64,43,42,12
2017-07-14 19:00:00,16,16,100.0,0.4,110.6,92.47,0,0,0
2017-07-14 20:00:00,16,16,100.0,0.4,119.3,101.21,0,0,0
2017-07-14 21:00:00,16,15,99.94,0.4,130.3,108.41,0,0,0
2017-07-14 22:00:00,16,15,100.0,0.5,141.6,113.5,0,0,0
2017-07-14 23:00:00,15,15,100.0,0.5,155.0,115.96,0,0,0
2017-07-15 00:00:00,15,15,100.0,0.6000000000000001,163.5,115.47,0,0,0
2017-07-15 01:00:00,15,15,100.0,0.5,146.3,112.1,0,0,0
2017-07-15 02:00:00,15,15,100.0,0.5,126.2,106.26,0,0,0
2017-07-15 03:00:00,15,15,100.0,0.5,128.6,98.5,0,0,0
2017-07-15 04:00:00,16,15,99.82,0.30000000000000004,148.0,89.35000000000002,0,0,0
2017-07-15 05:00:00,17,16,100.0,0.2,136.9,79.26,47,47,0
2017-07-15 06:00:00,18,16,93.24,0.2,137.1,68.55,116,116,0
2017-07-15 07:00:00,19,17,88.51,0.1,147.70000000000005,57.53,190,183,13
2017-07-15 08:00:00,21,17,79.0,0.1,159.20000000000005,46.51,260,246,20
2017-07-15 09:00:00,22,17,75.29,0.0,163.0,35.96,458,379,97
2017-07-15 10:00:00,23,17,72.17,0.0,141.3,26.83,324,307,19
2017-07-15 11:00:00,24,17,69.07000000000001,0.0,99.4,21.37,398,370,30
2017-07-15 12:00:00,25,18,69.8,0.1,117.2,22.56,908,155,814
2017-07-15 13:00:00,24,18,70.31,0.1,132.8,29.6,838,168,770
2017-07-15 14:00:00,24,18,71.35000000000002,0.1,149.1,39.37,726,161,730
2017-07-15 15:00:00,24,18,72.79,0.1,169.3,50.16,579,141,683
2017-07-15 16:00:00,23,19,78.9,0.1,179.70000000000005,61.22,317,192,259
2017-07-15 17:00:00,22,19,87.8,0.2,178.20000000000005,72.18,233,79,503
2017-07-15 18:00:00,21,20,100.0,0.4,215.7,82.73,73,39,271
2017-07-15 19:00:00,19,19,100.0,0.4,221.3,92.57,0,0,0
2017-07-15 20:00:00,19,18,99.93,0.30000000000000004,218.8,101.33,0,0,0
2017-07-15 21:00:00,19,18,99.21,0.30000000000000004,234.4,108.54,0,0,0
2017-07-15 22:00:00,18,18,100.0,0.30000000000000004,247.8,113.65,0,0,0
2017-07-15 23:00:00,18,18,100.0,0.30000000000000004,255.8,116.12,0,0,0
2017-07-16 00:00:00,18,17,100.0,0.30000000000000004,261.90000000000003,115.64,0,0,0
2017-07-16 01:00:00,17,17,100.0,0.30000000000000004,267.40000000000003,112.26,0,0,0
2017-07-16 02:00:00,17,17,100.0,0.30000000000000004,276.2,106.41,0,0,0
2017-07-16 03:00:00,17,17,100.0,0.30000000000000004,288.5,98.64,0,0,0
2017-07-16 04:00:00,17,17,100.0,0.30000000000000004,299.0,89.48,0,0,0
2017-07-16 05:00:00,19,18,94.71,0.1,301.0,79.38,125,46,425
2017-07-16 06:00:00,21,18,85.94,0.1,294.5,68.67,301,69,637
2017-07-16 07:00:00,23,18,76.34,0.1,328.6,57.65,487,83,754
2017-07-16 08:00:00,24,18,71.41,0.1,337.8,46.63,657,93,820
2017-07-16 09:00:00,25,18,66.86,0.0,320.5,36.09,795,101,858
2017-07-16 10:00:00,26,18,62.5,0.0,251.2,26.98,889,107,877
2017-07-16 11:00:00,26,18,62.0,0.1,191.8,21.54,932,112,881
2017-07-16 12:00:00,27,18,58.33,0.1,183.4,22.71,921,115,873
2017-07-16 13:00:00,27,18,58.48,0.1,183.8,29.71,857,116,853
2017-07-16 14:00:00,27,18,59.03,0.1,179.20000000000005,39.46,746,111,822
2017-07-16 15:00:00,27,18,60.3,0.2,166.9,50.24,597,101,775
2017-07-16 16:00:00,26,19,67.06,0.2,159.3,61.31,421,88,694
2017-07-16 17:00:00,24,19,77.08,0.30000000000000004,163.60000000000005,72.27,238,69,554
2017-07-16 18:00:00,22,20,91.99,0.5,171.5,82.83,74,37,297
2017-07-16 19:00:00,21,19,98.4,0.5,170.3,92.68,0,0,0
2017-07-16 20:00:00,20,19,97.1,0.4,174.9,101.46,0,0,0
2017-07-16 21:00:00,20,19,97.21,0.30000000000000004,185.0,108.69,0,0,0
2017-07-16 22:00:00,19,19,100.0,0.30000000000000004,193.9,113.81,0,0,0
2017-07-16 23:00:00,19,19,100.0,0.30000000000000004,204.3,116.29,0,0,0
2017-07-17 00:00:00,19,18,100.0,0.30000000000000004,213.3,115.81,0,0,0
2017-07-17 01:00:00,18,18,100.0,0.30000000000000004,219.3,112.43,0,0,0
2017-07-17 02:00:00,18,18,100.0,0.30000000000000004,222.4,106.57,0,0,0
2017-07-17 03:00:00,18,18,100.0,0.30000000000000004,224.8,98.79,0,0,0
2017-07-17 04:00:00,18,18,100.0,0.2,224.9,89.62,0,0,0
2017-07-17 05:00:00,20,19,94.96,0.1,218.5,79.51,116,58,319
2017-07-17 06:00:00,22,19,90.92,0.1,193.2,68.79,208,140,189
2017-07-17 07:00:00,23,19,80.53,0.1,178.60000000000005,57.77,464,119,647
2017-07-17 08:00:00,24,19,74.96000000000002,0.2,173.10000000000005,46.76,633,131,732
2017-07-17 09:00:00,25,19,70.05,0.2,165.3,36.22,657,323,413
2017-07-17 10:00:00,26,19,69.39,0.30000000000000004,161.5,27.13,860,164,781
2017-07-17 11:00:00,26,18,64.77,0.30000000000000004,159.8,21.71,795,379,448
2017-07-17 12:00:00,26,18,64.46000000000001,0.30000000000000004,159.8,22.87,708,437,293
2017-07-17 13:00:00,26,18,68.03,0.30000000000000004,160.60000000000005,29.84,678,393,328
2017-07-17 14:00:00,25,18,68.0,0.30000000000000004,161.5,39.56,463,363,129
2017-07-17 15:00:00,24,18,73.4,0.30000000000000004,158.0,50.33,430,280,234
2017-07-17 16:00:00,23,19,80.32000000000002,0.30000000000000004,153.9,61.4,348,170,369
2017-07-17 17:00:00,22,19,87.42,0.30000000000000004,155.5,72.36,221,100,400
2017-07-17 18:00:00,21,19,99.44,0.30000000000000004,161.5,82.93,64,45,157
2017-07-17 19:00:00,20,19,98.45,0.4,167.70000000000005,92.8,0,0,0
2017-07-17 20:00:00,20,19,98.49,0.30000000000000004,171.4,101.59,0,0,0
2017-07-17 21:00:00,20,19,100.0,0.30000000000000004,174.5,108.83,0,0,0
2017-07-17 22:00:00,19,19,100.0,0.30000000000000004,174.5,113.97,0,0,0
2017-07-17 23:00:00,19,19,100.0,0.30000000000000004,173.9,116.46,0,0,0
2017-07-18 00:00:00,19,19,100.0,0.30000000000000004,172.60000000000005,115.98,0,0,0
2017-07-18 01:00:00,19,19,100.0,0.30000000000000004,169.70000000000005,112.6,0,0,0
2017-07-18 02:00:00,19,19,100.0,0.30000000000000004,184.5,106.73,0,0,0
2017-07-18 03:00:00,19,19,100.0,0.30000000000000004,192.6,98.94,0,0,0
2017-07-18 04:00:00,19,19,100.0,0.2,183.3,89.76,0,0,0
2017-07-18 05:00:00,20,20,100.0,0.2,178.3,79.64,112,61,287
2017-07-18 06:00:00,22,20,99.42,0.2,174.5,68.91,281,99,508
2017-07-18 07:00:00,23,20,88.44,0.2,188.0,57.89,295,228,127
2017-07-18 08:00:00,24,20,82.39,0.2,192.9,46.88,370,306,94
2017-07-18 09:00:00,25,20,77.17,0.30000000000000004,195.9,36.35,536,385,187
2017-07-18 10:00:00,26,20,73.05,0.30000000000000004,195.0,27.29,616,436,202
2017-07-18 11:00:00,26,20,73.15,0.30000000000000004,192.5,21.88,487,428,64
2017-07-18 12:00:00,26,20,73.4,0.30000000000000004,189.3,23.03,640,456,200
2017-07-18 13:00:00,26,21,74.45,0.30000000000000004,187.3,29.96,817,200,712
2017-07-18 14:00:00,26,21,76.01,0.30000000000000004,187.2,39.67,709,184,681
2017-07-18 15:00:00,25,21,82.71000000000002,0.30000000000000004,185.4,50.43,468,262,321
2017-07-18 16:00:00,25,22,84.84,0.30000000000000004,185.9,61.49,296,195,210
2017-07-18 17:00:00,24,22,91.19,0.30000000000000004,190.0,72.46000000000002,163,119,146
2017-07-18 18:00:00,22,22,100.0,0.30000000000000004,198.7,83.04,47,42,40
2017-07-18 19:00:00,22,22,100.0,0.4,209.1,92.92,0,0,0
2017-07-18 20:00:00,21,21,100.0,0.30000000000000004,213.4,101.72,0,0,0
2017-07-18 21:00:00,21,21,100.0,0.30000000000000004,216.2,108.98,0,0,0
2017-07-18 22:00:00,21,21,100.0,0.30000000000000004,217.5,114.14,0,0,0
2017-07-18 23:00:00,21,21,100.0,0.30000000000000004,219.8,116.64,0,0,0
2017-07-19 00:00:00,20,20,100.0,0.30000000000000004,226.2,116.16,0,0,0
2017-07-19 01:00:00,20,20,100.0,0.30000000000000004,234.3,112.77,0,0,0
2017-07-19 02:00:00,20,20,100.0,0.30000000000000004,241.4,106.89,0,0,0
2017-07-19 03:00:00,20,20,100.0,0.30000000000000004,247.8,99.09,0,0,0
2017-07-19 04:00:00,20,20,100.0,0.2,253.9,89.9,0,0,0
2017-07-19 05:00:00,21,21,100.0,0.1,256.6,79.77,114,53,345
2017-07-19 06:00:00,23,21,93.32,0.1,257.40000000000003,69.04,286,85,561
2017-07-19 07:00:00,25,22,85.87,0.1,249.7,58.01,467,105,682
2017-07-19 08:00:00,27,22,79.78,0.1,229.7,47.01,635,119,756
2017-07-19 09:00:00,28,21,73.93,0.1,206.4,36.49,771,132,794
2017-07-19 10:00:00,28,21,68.69,0.1,198.4,27.45,646,429,244
2017-07-19 11:00:00,29,21,67.63,0.2,205.0,22.07,893,189,758
2017-07-19 12:00:00,29,21,63.46,0.2,211.1,23.2,738,417,349
2017-07-19 13:00:00,29,21,63.28,0.2,216.5,30.1,831,170,764
2017-07-19 14:00:00,29,21,67.02,0.2,221.8,39.78,543,356,243
2017-07-19 15:00:00,28,21,67.8,0.2,222.1,50.53,370,285,133
2017-07-19 16:00:00,27,21,73.60000000000002,0.2,239.8,61.6,406,112,617
2017-07-19 17:00:00,26,22,79.7,0.30000000000000004,263.7,72.57000000000002,227,80,492
2017-07-19 18:00:00,24,22,89.06,0.30000000000000004,277.2,83.16,68,37,258
2017-07-19 19:00:00,22,20,93.96,0.4,286.4000000000001,93.05,0,0,0
2017-07-19 20:00:00,21,20,95.87,0.4,292.8,101.87,0,0,0
2017-07-19 21:00:00,20,19,97.64,0.4,298.9000000000001,109.14,0,0,0
2017-07-19 22:00:00,20,19,95.24,0.30000000000000004,297.8,114.31,0,0,0
2017-07-19 23:00:00,20,19,94.4,0.30000000000000004,291.4000000000001,116.82,0,0,0
2017-07-20 00:00:00,20,18,99.79,0.30000000000000004,283.2,116.35,0,0,0
2017-07-20 01:00:00,19,18,99.35,0.30000000000000004,278.7,112.95,0,0,0
2017-07-20 02:00:00,19,18,99.47,0.30000000000000004,283.3,107.06,0,0,0
2017-07-20 03:00:00,19,18,99.86,0.30000000000000004,288.5,99.25,0,0,0
2017-07-20 04:00:00,19,19,100.0,0.2,292.7,90.04,0,0,0
2017-07-20 05:00:00,21,19,89.91,0.1,289.9000000000001,79.9,112,54,332
2017-07-20 06:00:00,23,19,81.77,0.1,276.3,69.17,269,97,484
2017-07-20 07:00:00,25,20,75.03,0.1,271.7,58.14,462,113,662
2017-07-20 08:00:00,27,20,70.93,0.2,271.8,47.13,578,212,537
2017-07-20 09:00:00,28,20,67.33,0.2,264.2,36.63,676,296,473
2017-07-20 10:00:00,28,20,63.7,0.2,245.3,27.61,724,374,395
2017-07-20 11:00:00,28,20,64.68,0.2,231.2,22.25,731,431,324
2017-07-20 12:00:00,28,20,65.35,0.30000000000000004,226.2,23.37,584,456,139
2017-07-20 13:00:00,28,21,66.72,0.30000000000000004,228.4,30.24,647,407,278
2017-07-20 14:00:00,28,21,67.32000000000001,0.30000000000000004,234.8,39.9,465,362,134
2017-07-20 15:00:00,28,21,72.59,0.2,249.7,50.64,409,283,198
2017-07-20 16:00:00,27,22,80.60000000000002,0.2,263.1,61.7,354,161,407
2017-07-20 17:00:00,26,23,89.65,0.2,270.1,72.68,194,109,282
2017-07-20 18:00:00,24,22,92.32,0.30000000000000004,265.5,83.28,55,40,125
2017-07-20 19:00:00,23,22,94.34,0.30000000000000004,283.1,93.18,0,0,0
2017-07-20 20:00:00,22,21,98.51,0.30000000000000004,294.8,102.01,0,0,0
2017-07-20 21:00:00,21,21,100.0,0.30000000000000004,301.9000000000001,109.31,0,0,0
2017-07-20 22:00:00,20,20,100.0,0.30000000000000004,301.5,114.49,0,0,0
2017-07-20 23:00:00,20,20,100.0,0.30000000000000004,295.3,117.01,0,0,0
2017-07-21 00:00:00,20,20,100.0,0.30000000000000004,290.0,116.54,0,0,0
2017-07-21 01:00:00,20,20,100.0,0.30000000000000004,291.6,113.14,0,0,0
2017-07-21 02:00:00,19,19,100.0,0.30000000000000004,300.1,107.23,0,0,0
2017-07-21 03:00:00,19,19,100.0,0.30000000000000004,303.7,99.4,0,0,0
2017-07-21 04:00:00,19,18,97.91,0.30000000000000004,301.9000000000001,90.19,0,0,0
2017-07-21 05:00:00,20,18,91.18,0.2,297.7,80.04,115,50,374
2017-07-21 06:00:00,22,18,81.67,0.2,294.6,69.3,291,80,597
2017-07-21 07:00:00,24,18,70.94,0.2,315.0,58.27,478,99,721
2017-07-21 08:00:00,25,18,66.27,0.1,314.1,47.27,652,111,797
2017-07-21 09:00:00,26,18,61.84,0.1,298.0,36.78,796,117,847
2017-07-21 10:00:00,27,17,57.47,0.2,277.7,27.78,897,115,883
2017-07-21 11:00:00,28,17,57.02,0.2,259.90000000000003,22.45,944,117,894
2017-07-21 12:00:00,28,17,53.88,0.2,250.0,23.55,933,116,891
2017-07-21 13:00:00,28,17,54.49,0.30000000000000004,244.8,30.38,866,117,868
2017-07-21 14:00:00,28,18,55.59,0.30000000000000004,245.8,40.02,632,287,449
2017-07-21 15:00:00,28,18,61.1,0.30000000000000004,248.4,50.75,522,205,500
2017-07-21 16:00:00,27,19,67.97,0.30000000000000004,251.0,61.81,416,91,688
2017-07-21 17:00:00,25,20,75.38,0.4,255.2,72.8,228,73,523
2017-07-21 18:00:00,24,20,81.16,0.4,262.3,83.4,63,37,232
2017-07-21 19:00:00,23,20,84.35000000000002,0.5,267.2,93.32,0,0,0
2017-07-21 20:00:00,23,20,88.68,0.4,269.6,102.17,0,0,0
2017-07-21 21:00:00,22,20,88.43,0.4,268.6,109.48,0,0,0
2017-07-21 22:00:00,21,20,94.51,0.4,266.5,114.68,0,0,0
2017-07-21 23:00:00,21,20,95.3,0.4,269.8,117.21,0,0,0
